Time,Open,High,Low,Last,Change,%Chg,Volume,1day %chg,2day %chg,3day %chg,4day %chg,5day %chg,9day %chg,13day %chg,20day %chg,% of 1day range,% of 2day range,% of 3day range,% of 4day range,% of 5day range,% of 9day range,% of 13day range,% of 20day range,1day high %above,2day high %above,3day high %above,4day high %above,5day high %above,9day high %above,13day high %above,20day high %above,1day low %above,2day low %above,3day low %above,4day low %above,5day low %above,9day low %above,13day low %above,20day low %above,1ma %above,2ma %above,3ma %above,4ma %above,5ma %above,9ma %above,13ma %above,20ma %above,49ma %above,1vwap %above,2vwap %above,3vwap %above,4vwap %above,5vwap %above,9vwap %above,13vwap %above,20vwap %above,49vwap %above 
06/01/2018,163.83,164.38,163.28,163.84,1.07,+0.66%,21108100,0.65123,-0.15236,1.43016,1.2922,1.11091,1.21085,2.8889,6.51453,46.07843,45.36585,73.83178,73.83178,73.83178,73.83178,81.99357,90.84219,-0.33459,-0.34065,-0.34065,-0.34065,-0.34065,-0.34065,-0.34065,-0.34065,0.91783,0.91783,2.3234,2.3234,2.3234,2.3234,3.57843,7.66956,0.40859,0.27134,0.70278,0.84173,0.94063,0.96966,1.36966,2.34492,4.91597,0.40859,0.28002,0.64088,0.72095,0.8005,0.87892,1.30107,2.31584,5.35625
06/04/2018,164.32,164.71,163.32,164.71,0.87,+0.53%,14836000,0.29297,0.95226,0.14627,1.73353,1.59515,0.84694,3.17719,5.51596,89.09091,94.11765,93.17073,96.72897,96.72897,96.72897,97.7492,98.79206,-0.0365,-0.0365,-0.04258,-0.04258,-0.04258,-0.04258,-0.04258,-0.04258,0.63694,1.21966,1.21966,2.62944,2.62944,2.62944,3.88822,7.53927,0.29705,0.50255,0.47968,0.82631,0.97294,1.13867,1.47113,2.32046,5.10056,0.29705,0.53351,0.50001,0.79915,0.8783,1.03245,1.40464,2.22532,5.52909
06/05/2018,164.55,165.77,164.34,165.73,1.02,+0.62%,13283500,-0.09714,0.43335,1.09357,0.28645,1.87593,1.72478,2.25578,4.77555,76.97842,77.62238,86.49789,86.49789,93.04348,93.04348,93.89313,96.28339,-0.09714,-0.09714,-0.09714,-0.09714,-0.09714,-0.09714,-0.09714,-0.09714,0.75312,0.7778,1.36134,1.36134,2.77309,2.77309,3.18555,5.4132,0.18468,0.3109,0.48991,0.51106,0.80991,1.18336,1.36086,2.16985,5.07138,0.18468,0.33296,0.56123,0.56496,0.8383,1.09486,1.3178,2.08525,5.48071
06/06/2018,165.71,166.93,165.58,166.93,1.2,+0.72%,16661300,-0.01207,0.60713,1.14136,1.80623,0.99342,2.30907,2.50526,4.99271,91.60839,95.10204,95.18072,96.50146,96.50146,97.87986,97.87986,98.66962,-0.03619,-0.03619,-0.03619,-0.03619,-0.03619,-0.03619,-0.03619,-0.03619,0.83364,1.46338,1.48824,2.07589,2.07589,3.4976,3.4976,5.71611,0.26016,0.57456,0.76415,0.96214,1.02626,1.68545,1.8481,2.6264,5.63451,0.26016,0.59198,0.82856,1.09626,1.14197,1.65212,1.82023,2.57818,6.06332
06/07/2018,167.11,167.23,165.23,166.02,-0.91,-0.55%,17571800,0.10783,0.83268,1.45711,1.99585,2.66634,3.13522,3.23717,5.31258,126.66667,113.89961,109.9723,109.86301,107.84314,105.27859,105.27859,103.76963,0.10783,0.10783,0.10783,0.10783,0.10783,0.10783,0.10783,0.10783,0.92402,1.68553,2.3206,2.34566,2.93828,4.37199,4.37199,6.18249,0.37842,0.7415,1.07324,1.30335,1.5245,2.21791,2.46586,3.2055,6.3164,0.37842,0.70041,1.04355,1.348,1.66955,2.22467,2.44013,3.16101,6.71643
06/08/2018,166.06,166.61,165.76,166.52,0.5,+0.30%,17569800,0.02409,-0.52118,0.19912,0.81962,1.35498,2.67095,1.91482,4.09327,-17.0,-17.0,19.03114,40.15345,40.75949,67.13483,67.13483,74.17219,-0.69964,-0.69964,-0.69964,-0.69964,-0.69964,-0.69964,-0.69964,-0.69964,0.50233,0.50233,1.04661,1.67769,1.7026,3.7162,3.7162,4.9883,-0.06018,-0.15633,0.05222,0.31311,0.52058,1.26639,1.6185,2.31144,5.43196,-0.06018,-0.15377,0.02036,0.27609,0.54781,1.32502,1.59013,2.275,5.80361
06/11/2018,166.64,167.11,166.29,166.77,0.25,+0.15%,15922900,0.07206,0.37345,-0.17373,0.54909,1.17176,3.16989,3.01682,4.25425,107.05882,41.0,41.0,59.16955,69.82097,83.42697,83.42697,86.97572,0.01801,-0.35281,-0.35281,-0.35281,-0.35281,-0.35281,-0.35281,-0.35281,0.53089,0.85336,0.85336,1.39954,2.03282,4.07845,4.07845,5.355,0.20646,0.24765,0.19709,0.3528,0.57174,1.31072,1.80809,2.45375,5.60312,0.20646,0.24765,0.19886,0.32558,0.53373,1.44749,1.78199,2.42373,5.96365
06/12/2018,166.92,167.94,166.73,167.53,0.76,+0.46%,16166700,0.08994,0.24021,0.5421,-0.00599,0.71804,1.73086,3.05612,4.82949,53.65854,71.85185,69.0,69.0,78.54671,87.32106,91.29213,93.15673,-0.1137,-0.1137,-0.18537,-0.18537,-0.18537,-0.18537,-0.18537,-0.18537,0.37886,0.69981,1.02282,1.02282,1.56992,2.82124,4.25333,5.53202,0.11796,0.24623,0.31652,0.30346,0.44047,1.10962,1.76474,2.40386,5.54037,0.11796,0.25255,0.32294,0.30851,0.41999,1.25094,1.77082,2.40127,5.8176
06/13/2018,167.77,167.87,166.62,166.87,-0.66,-0.39%,19853600,0.14326,0.59963,0.75066,1.05409,0.5032,3.07182,3.54255,5.34346,71.90083,79.39394,84.40367,87.45387,87.45387,93.92857,95.65773,96.51996,-0.10123,-0.10123,-0.10123,-0.10123,-0.10123,-0.10123,-0.10123,-0.10123,0.62376,0.89001,1.2126,1.53725,1.53725,3.34483,4.78421,6.06942,0.22103,0.424,0.57751,0.67509,0.69503,1.36593,2.01472,2.68144,5.83632,0.22103,0.42245,0.58596,0.68578,0.70346,1.49048,2.05725,2.70402,6.05778
06/14/2018,167.49,167.84,166.61,167.76,0.89,+0.53%,19248100,0.37155,-0.02388,0.43173,0.58251,0.88544,2.22778,3.55509,4.08277,39.2,31.81818,45.45455,58.7156,66.78967,80.6867,88.50575,89.37426,-0.22637,-0.26795,-0.26795,-0.26795,-0.26795,-0.26795,-0.26795,-0.26795,0.52215,0.52215,0.72163,1.04368,1.36779,2.57839,4.60933,5.02916,0.2214,0.13751,0.24472,0.36253,0.4498,0.92867,1.58534,2.25618,5.4409,0.2214,0.14609,0.24206,0.36183,0.45002,0.93298,1.65642,2.26396,5.58524
06/15/2018,167.24,167.87,166.53,167.81,0.05,+0.03%,24922500,-0.30997,0.22173,-0.1731,0.28183,0.43238,1.53603,3.54136,3.45169,2.43902,0.0,-5.26316,15.15152,35.77982,69.69697,82.12005,82.12005,-0.35748,-0.37529,-0.41682,-0.41682,-0.41682,-0.41682,-0.41682,-0.41682,0.37813,0.37813,0.37813,0.57129,0.89286,2.4002,4.45319,4.45319,-0.09757,-0.01295,-0.04051,0.04686,0.15051,0.5377,1.16876,1.89101,5.09062,-0.09757,-0.01164,-0.03621,0.04099,0.14473,0.49123,1.29559,1.86772,5.22914
06/18/2018,166.97,168.61,166.73,168.6,0.79,+0.47%,18616400,-0.50057,-0.47091,0.05993,-0.33427,0.11993,0.7482,1.76134,3.15068,-34.32836,-34.32836,-34.32836,-37.58865,-17.57576,46.11111,65.35714,75.2235,-0.53613,-0.53613,-0.53613,-0.57759,-0.57759,-0.57759,-0.57759,-0.57759,0.26422,0.26422,0.26422,0.26422,0.40892,1.60034,2.85204,4.28455,-0.25886,-0.25886,-0.20255,-0.21614,-0.14353,0.16419,0.71875,1.54298,4.70031,-0.25886,-0.25886,-0.20648,-0.21664,-0.15643,0.1173,0.79762,1.47633,4.74829
06/19/2018,167.55,168.77,166.54,168.61,0.01,+0.01%,24605800,-0.62278,-0.15494,-0.12518,0.4075,0.01194,0.37141,2.93666,2.82926,-12.76596,-1.92308,-1.92308,-1.92308,-1.92308,37.27811,66.1882,75.05882,-0.62867,-0.62867,-0.62867,-0.62867,-0.62867,-0.62867,-0.62867,-0.62867,0.49181,0.6125,0.6125,0.6125,0.6125,1.4041,3.20931,4.64681,-0.25598,-0.08448,-0.02718,0.04379,0.05295,0.33157,0.86409,1.70808,4.8387,-0.25598,-0.05959,-0.01451,0.05065,0.05703,0.31231,0.91162,1.63841,4.87658
06/20/2018,169.45,170.2,168.95,169.97,1.36,+0.81%,19216800,0.49819,0.50415,0.9773,1.00739,1.54611,2.06602,3.42407,4.75396,160.98655,160.98655,160.71429,160.71429,160.71429,138.41808,124.77231,115.70439,0.40292,0.40292,0.40292,0.40292,0.40292,0.40292,0.40292,0.40292,1.74733,1.74733,1.75344,1.75344,1.75344,2.55402,3.77878,5.83349,0.87911,0.87711,0.99201,1.04956,1.1183,1.3686,1.78118,2.70164,5.82522,0.87911,0.87738,1.00336,1.05157,1.11482,1.33722,1.72522,2.60713,5.78856
06/21/2018,169.98,170.08,167.77,168.38,-1.59,-0.94%,26946200,0.00588,0.81253,0.81851,1.29313,1.32332,2.07783,3.19956,4.94536,64.8,87.97814,87.97814,88.0109,88.0109,90.09009,93.60465,95.63925,-0.12926,-0.12926,-0.12926,-0.12926,-0.12926,-0.12926,-0.12926,-0.12926,0.60965,2.06557,2.06557,2.0717,2.0717,2.54585,4.07788,6.16451,0.16106,0.6752,0.84642,1.01873,1.12239,1.4465,1.8232,2.79028,5.93806,0.16106,0.73878,0.87308,1.06222,1.148,1.42542,1.74103,2.71758,5.90919
06/22/2018,169.01,169.2,167.31,167.82,-0.56,-0.33%,34140400,0.37415,-0.56481,0.23723,0.24318,0.71509,1.34317,1.97912,4.30784,7.35931,2.05761,34.97268,34.97268,35.14986,39.13043,59.38567,76.41229,-0.62912,-0.69918,-0.69918,-0.69918,-0.69918,-0.69918,-0.69918,-0.69918,0.73911,0.73911,1.48313,1.48313,1.48922,1.6357,2.84167,5.55868,0.15803,-0.12705,0.11979,0.24268,0.38528,0.7042,1.0328,1.98938,5.14571,0.15803,-0.07943,0.16167,0.25537,0.40811,0.67244,0.95075,1.90699,5.08202
06/25/2018,167.24,167.37,164.14,165.08,-2.74,-1.63%,37005100,-0.34561,-0.67704,-1.60617,-0.81253,-0.80664,-0.1731,0.18571,3.40052,-107.40741,-105.05415,-104.84429,-61.74863,-61.74863,-61.3079,-19.11469,41.32805,-1.15839,-1.6698,-1.73913,-1.73913,-1.73913,-1.73913,-1.73913,-1.73913,-0.04184,-0.04184,-0.04184,0.42032,0.42032,0.42635,1.21649,4.45319,-0.51752,-0.70456,-0.95546,-0.82625,-0.74935,-0.44185,-0.15522,0.72545,3.86195,-0.51752,-0.68257,-0.86815,-0.76726,-0.71816,-0.45828,-0.2207,0.64465,3.71413
06/26/2018,165.23,166.66,164.85,166.04,0.96,+0.58%,20481600,0.09087,-1.54332,-1.87077,-2.78873,-2.00463,-0.9828,-0.47585,2.29693,-32.50774,-56.917,-63.29966,-64.0264,-64.0264,-64.0264,-64.0264,1.48662,-1.2786,-2.34634,-2.8516,-2.92009,-2.92009,-2.92009,-2.92009,-2.92009,0.66407,0.66407,0.66407,0.66407,0.66407,0.66407,0.66407,3.1978,-0.18124,-0.95312,-1.33232,-1.66198,-1.65622,-1.51659,-1.31217,-0.59709,2.4782,-0.18124,-0.92227,-1.2436,-1.47473,-1.50224,-1.44065,-1.30258,-0.5998,2.28078
06/27/2018,166.21,166.51,163.31,163.38,-2.66,-1.60%,27511700,0.10238,0.68452,-0.95936,-1.28875,-2.21216,-0.92394,-0.18616,1.29815,50.27624,28.17337,-18.18182,-30.30303,-31.68317,-31.68317,-31.68317,-1.52672,-0.27001,-0.69308,-1.76714,-2.2754,-2.3443,-2.3443,-2.3443,-2.3443,0.82499,1.26112,1.26112,1.26112,1.26112,1.26112,1.26112,2.38389,0.21706,0.31384,-0.17218,-0.50781,-0.82225,-0.84908,-0.7127,-0.14459,2.96854,0.21706,0.34169,-0.21184,-0.50783,-0.7273,-0.78686,-0.69709,-0.14372,2.76751
06/28/2018,163.23,164.22,162.26,163.88,0.5,+0.31%,26759100,-0.09181,-1.69236,-1.12067,-2.73507,-3.05856,-2.72928,-2.12268,0.28261,-105.0,-104.77612,-103.94089,-102.71647,-102.36337,-102.32221,-102.32221,-77.35369,-1.96985,-2.05808,-2.47356,-3.52837,-4.02752,-4.09518,-4.09518,-4.09518,-0.04899,-0.04899,-0.04899,-0.04899,-0.04899,-0.04899,-0.04899,0.54823,-0.71168,-1.14762,-1.22837,-1.65238,-1.97966,-2.43254,-2.40778,-1.95817,1.03648,-0.71168,-1.084,-1.21722,-1.70621,-1.99794,-2.35679,-2.35701,-1.95451,0.83097
06/29/2018,164.31,165.05,163.61,163.77,-0.11,-0.07%,24146500,0.26239,0.56923,-1.04192,-0.46644,-2.09153,-2.54448,-1.92204,0.28687,109.18367,-3.52941,-6.81818,-19.76517,-40.92219,-48.36272,-48.36272,-48.36272,0.0548,-1.32124,-1.41006,-1.82828,-2.89007,-3.46063,-3.46063,-3.46063,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,0.5241,0.23384,-0.15664,-0.30237,-0.70023,-1.52866,-1.6141,-1.31808,1.61705,0.5241,0.22983,-0.09024,-0.30534,-0.76981,-1.44697,-1.53856,-1.3247,1.41446
07/02/2018,162.76,164.96,162.48,164.9,1.13,+0.69%,24283600,-0.61672,-0.68343,-0.37948,-1.97543,-1.40538,-3.46955,-2.463,-1.1839,-218.05556,-64.15771,-76.47059,-77.27273,-80.43053,-87.40554,-87.40554,-87.40554,-1.38746,-1.38746,-2.25212,-2.34009,-2.75438,-4.37133,-4.37133,-4.37133,-0.51953,0.30815,0.30815,0.30815,0.30815,0.30815,0.30815,0.30815,-0.84276,-0.63391,-0.75543,-1.03469,-1.1631,-2.20774,-2.39581,-2.25808,0.55266,-0.84276,-0.62317,-0.75484,-0.98642,-1.17443,-2.16786,-2.33264,-2.25464,0.33819
07/03/2018,164.75,165.7,164.7,164.96,0.06,+0.04%,13561300,-0.09096,0.5984,0.53088,0.83854,-0.77692,-3.07113,-1.79423,-0.59132,83.06452,76.6537,78.49462,17.17647,13.18182,-37.2796,-37.2796,-37.2796,-0.1273,-0.18176,-0.18176,-1.05699,-1.14605,-3.20212,-3.20212,-3.20212,1.3971,1.3971,1.53457,1.53457,1.53457,1.53457,1.53457,1.53457,0.38794,0.37877,0.51656,0.44047,0.21777,-0.75633,-1.06522,-1.05907,1.67029,0.38794,0.37879,0.52592,0.44187,0.25642,-0.73787,-1.01002,-1.0266,1.47666
07/05/2018,165.86,166.87,164.83,166.84,1.88,+1.14%,18640500,0.54559,0.58217,1.27618,1.2082,1.51793,-1.49661,-1.16203,-0.64099,132.0,109.93789,109.93789,109.30233,69.41176,-7.92839,-9.3199,-9.3199,0.09656,0.09656,0.09656,0.09656,-0.39037,-2.48119,-2.54994,-2.54994,0.70431,2.08026,2.08026,2.21866,2.21866,2.21866,2.21866,2.21866,0.44816,0.75529,0.85195,1.00635,0.98267,0.21999,-0.29348,-0.38767,2.22179,0.44816,0.84265,0.9217,1.0871,1.03994,0.14495,-0.27521,-0.35641,2.01154
07/06/2018,166.97,168.44,166.52,168.25,1.41,+0.85%,19606500,0.07792,1.21848,1.25531,1.95396,1.88553,-0.5065,-0.96679,0.57222,109.80392,109.21659,104.55581,104.55581,104.33839,35.73487,18.6398,18.6398,0.05993,0.05993,0.05993,0.05993,0.05993,-1.31797,-1.89777,-1.89777,1.29831,1.37826,2.76342,2.76342,2.90275,2.90275,2.90275,2.90275,0.47539,0.79686,1.10951,1.26196,1.43862,1.06463,0.4306,0.288,2.74832,0.47539,0.74602,1.17123,1.33556,1.53765,1.01365,0.44882,0.31791,2.52485
07/09/2018,169.01,169.33,168.385,169.31,1.06,+0.63%,16565100,0.45171,1.30065,2.45514,2.49242,3.19961,2.38066,0.23723,1.49532,159.375,131.57895,130.48128,119.12752,119.12752,118.4466,70.02519,70.02519,0.3384,0.3384,0.3384,0.3384,0.3384,0.3384,-0.69918,-0.69918,1.49532,2.53595,2.61688,4.01896,4.01896,4.15999,4.15999,4.15999,0.75913,1.22885,1.60175,1.94375,2.14636,2.32511,1.66909,1.46526,3.83437,0.75913,1.21693,1.5126,1.9775,2.21361,2.38877,1.68194,1.50237,3.63391
07/10/2018,169.58,169.87,167.57,168.54,-0.77,-0.45%,18790700,0.15947,0.79049,1.64229,2.80068,2.83808,2.13202,-0.22945,1.68496,152.91005,117.79359,111.11111,110.79914,107.29927,107.07214,84.38287,84.38287,0.14764,0.14764,0.14764,0.14764,0.14764,0.14764,-0.36428,-0.36428,0.70968,1.83762,2.88176,2.96296,4.36977,4.51128,4.51128,4.51128,0.33825,0.71716,1.15624,1.53807,1.89167,2.43053,1.96314,1.72465,3.99686,0.33825,0.74915,1.18646,1.48331,1.96114,2.57786,2.0189,1.78315,3.81816
07/11/2018,167.62,168.61,167.045,167.11,-1.43,-0.85%,23912600,-0.54586,-0.99817,-0.37444,0.46751,1.61251,2.59518,-0.45136,0.05372,-95.65217,-95.65217,-34.32836,10.71429,12.95938,40.86728,37.0844,35.01259,-1.32454,-1.32454,-1.32454,-1.32454,-1.32454,-1.32454,-1.44638,-1.51586,0.02984,0.02984,0.66058,1.69265,1.77292,3.30334,3.30334,3.30334,-0.61663,-0.71915,-0.50356,-0.16454,0.16673,1.05606,0.83347,0.49055,2.60772,-0.61663,-0.7127,-0.48422,-0.14557,0.10907,1.22489,0.88139,0.55761,2.45843
07/12/2018,168.07,168.25,166.64,167.92,0.81,+0.48%,19617500,0.57447,-0.27887,-0.73238,-0.10698,0.73723,2.55675,0.14897,0.71912,30.99042,-27.43363,-27.43363,-7.46269,28.57143,52.69382,52.69382,46.34761,-0.32027,-1.05963,-1.05963,-1.05963,-1.05963,-1.05963,-1.05963,-1.25147,0.61361,0.61361,0.61361,0.93082,1.96566,3.58067,3.58067,3.58067,0.28741,-0.03222,-0.20716,-0.10599,0.14022,1.11141,1.15824,0.75465,2.70059,0.28741,0.00601,-0.15148,-0.06466,0.16289,1.23234,1.22297,0.81439,2.50398
07/13/2018,167.85,168.73,167.42,167.42,-0.5,-0.30%,15409800,-0.04169,0.44282,-0.4094,-0.86232,-0.23774,2.4913,1.67797,0.05365,50.31056,22.84264,-25.0774,-25.0774,-20.59701,45.33153,46.91196,40.80605,-0.23774,-0.45074,-1.18914,-1.18914,-1.18914,-1.18914,-1.18914,-1.38073,0.72612,0.72612,0.72612,0.72612,0.7987,3.30502,3.44509,3.44509,0.14717,0.15165,-0.05987,-0.21698,-0.1602,0.69971,1.04953,0.60818,2.40142,0.14717,0.1521,-0.03941,-0.17575,-0.12741,0.76178,1.17429,0.67007,2.22273
07/16/2018,167.76,168.03,165.96,166.77,-0.65,-0.39%,15946900,0.20308,-0.09528,0.38897,-0.4628,-0.91548,1.73438,1.03589,-0.0298,-48.0916,7.17703,7.17703,-30.65015,-30.65015,42.89581,44.54665,38.53904,-0.57488,-0.57488,-0.57488,-1.24213,-1.24213,-1.24213,-1.24213,-1.43361,0.20308,0.67211,0.67211,0.67211,0.67211,3.24963,3.38962,3.38962,-0.05759,0.01789,0.04605,-0.0995,-0.22798,0.3972,0.88664,0.54058,2.16377,-0.05759,0.02696,0.05757,-0.08599,-0.20126,0.42992,1.02081,0.61023,1.9853
07/17/2018,166.75,168,166.59,167.51,0.74,+0.44%,15134700,-0.01199,-0.40019,-0.69676,-0.21543,-1.06206,1.08511,2.06268,-1.09727,-23.6715,-42.96029,-42.96029,-42.96029,-59.59079,-20.69632,18.00263,13.09824,-0.76177,-1.17347,-1.17347,-1.17347,-1.8367,-1.8367,-1.8367,-2.02703,0.47602,0.47602,0.47602,0.47602,0.47602,1.24469,2.76716,2.76716,-0.10185,-0.38135,-0.42398,-0.44306,-0.5817,-0.39314,0.22964,-0.05025,1.3986,-0.10185,-0.37657,-0.42763,-0.45083,-0.58831,-0.42916,0.37143,0.02286,1.23666
07/18/2018,167.36,168.06,166.57,167.98,0.47,+0.28%,13780000,-0.08955,0.35378,-0.03584,-0.33349,0.1496,0.31168,2.12351,-0.74136,9.21986,35.2657,1.08303,1.08303,1.08303,0.39683,34.03417,28.46348,-0.38095,-0.39874,-0.81195,-0.81195,-0.81195,-1.4776,-1.4776,-1.66863,0.46221,0.84358,0.84358,0.84358,0.84358,1.53491,3.1431,3.1431,-0.00398,0.12963,-0.01261,-0.04579,-0.06389,-0.17761,0.4585,0.33383,1.63882,-0.00398,0.13313,-0.00948,-0.04979,-0.07277,-0.17532,0.57945,0.40742,1.49974
07/19/2018,167.77,169.25,167.26,169.17,1.19,+0.71%,18398200,-0.12501,0.15521,0.59963,0.20906,-0.08933,-0.28529,2.44245,-1.29435,61.07383,61.07383,72.38095,30.68592,30.68592,-7.41688,43.16644,38.79093,-0.17256,-0.17256,-0.17256,-0.56896,-0.56896,-1.23624,-1.23624,-1.42773,0.72042,0.72042,1.09062,1.09062,1.09062,1.09062,3.25579,3.39578,0.13927,0.1901,0.29625,0.20906,0.18711,-0.02295,0.51509,0.59279,1.76085,0.13927,0.19249,0.30485,0.21346,0.18544,-0.02789,0.58733,0.68141,1.64147
07/20/2018,168.8,169.31,168.35,168.48,-0.69,-0.41%,17570800,-0.21871,0.48815,0.7701,1.21725,0.82427,-0.30122,2.36507,0.24944,54.77387,66.41791,66.41791,72.64438,72.64438,45.26854,71.04195,67.26343,-0.26588,-0.26588,-0.26588,-0.26588,-0.26588,-0.62989,-0.62989,-0.75259,0.92072,1.33878,1.33878,1.71126,1.71126,1.71126,3.88971,4.03057,0.14238,0.44729,0.58329,0.71849,0.68715,0.53603,0.92676,1.24517,2.25682,0.14238,0.40342,0.54788,0.69306,0.66736,0.52791,0.95494,1.33287,2.15526
07/23/2018,168.3,169.15,167.81,168.69,0.21,+0.12%,12335000,-0.10684,-0.51428,0.1905,0.47161,0.91743,-0.1424,2.02473,0.28602,-110.41667,1.46341,26.27737,26.27737,39.70149,19.69309,39.26499,58.7385,-0.59654,-0.59654,-0.59654,-0.59654,-0.59654,-0.92424,-0.92424,-0.92424,-0.0297,0.62179,1.0386,1.0386,1.40998,1.40998,2.18579,3.72242,-0.24499,-0.19964,0.01783,0.15224,0.28642,0.25781,0.41536,0.94618,1.83772,-0.24499,-0.1986,-0.01824,0.1155,0.25503,0.24551,0.38719,1.06269,1.75443
07/24/2018,169.45,169.755,166.22,166.89,-1.8,-1.07%,25831300,0.45053,0.57574,0.16551,0.8751,1.15814,1.40028,1.56437,2.6472,144.77612,118.66667,113.65854,110.21898,110.21898,108.35821,83.33333,88.96189,0.17736,0.08269,0.08269,0.08269,0.08269,0.08269,-0.24725,-0.24725,0.9773,0.9773,1.30934,1.729,1.729,2.10292,2.80289,4.43116,0.53397,0.48528,0.49952,0.65938,0.77592,0.95022,0.94259,1.62254,2.42127,0.53397,0.47676,0.49627,0.63889,0.75707,0.95557,0.95199,1.79766,2.37075
07/25/2018,166.94,167.5,166.14,167.5,0.61,+0.37%,18418100,0.02996,-1.03741,-0.91406,-1.3182,-0.61912,-0.58361,-0.7786,0.54204,-59.2645,-59.2645,-59.2645,-59.2645,-59.2645,-48.3531,-49.87212,22.99606,-1.65827,-1.65827,-1.65827,-1.65827,-1.65827,-1.65827,-1.72485,-1.72485,0.43316,0.43316,0.43316,0.43316,0.43316,0.5905,0.5905,2.88426,-0.40667,-0.6817,-0.80513,-0.84417,-0.74694,-0.54731,-0.61829,0.05449,0.8051,-0.40667,-0.58462,-0.73214,-0.78906,-0.72145,-0.54126,-0.60749,0.18994,0.76434
07/26/2018,167.66,169.365,167.51,168.4,0.9,+0.54%,20944200,0.09552,0.46138,-0.61059,-0.4867,-0.89259,0.14335,-0.97454,2.61966,123.52941,-15.90595,-15.90595,-15.90595,-15.90595,-10.40843,-13.04348,41.91853,0.09552,-1.23413,-1.23413,-1.23413,-1.23413,-1.23413,-1.30099,-1.30099,0.91489,0.91489,0.91489,0.91489,0.91489,1.02434,1.02434,3.32799,0.36716,0.19472,-0.04736,-0.19223,-0.26076,-0.08156,-0.15811,0.45,1.13966,0.36716,0.16589,0.01379,-0.13815,-0.21707,-0.07351,-0.14689,0.58511,1.10881
07/27/2018,168.5,168.72,164.79,165.26,-3.14,-1.86%,28782600,0.05938,0.59701,0.96471,-0.11263,0.01187,1.03736,-0.02373,2.81914,6.73854,46.35659,30.56708,30.56708,30.56708,33.86034,29.92327,63.99474,-0.51073,-0.51073,-0.7393,-0.7393,-0.7393,-0.7393,-0.8065,-0.8065,0.59101,1.42049,1.42049,1.42049,1.42049,1.53049,1.53049,3.84568,0.04453,0.45558,0.47837,0.35088,0.25505,0.38127,0.36893,0.83169,1.54818,0.04453,0.4291,0.46668,0.38738,0.29205,0.38063,0.37211,0.93067,1.51063
07/30/2018,165.25,166.02,164.07,164.2,-1.06,-0.64%,20093700,-0.00605,-1.87055,-1.34328,-0.98268,-2.03924,-1.34917,-1.11304,0.90371,-76.59033,-79.89071,-79.89071,-81.47029,-81.47029,-81.47029,-81.47029,-25.03383,-2.05666,-2.42966,-2.42966,-2.65382,-2.65382,-2.65382,-2.65382,-2.71973,0.27914,0.27914,0.27914,0.27914,0.27914,0.27914,0.27914,1.70483,-0.60549,-1.24945,-1.19155,-1.24748,-1.39038,-1.51162,-1.45846,-1.19601,-0.46906,-0.60549,-1.14849,-1.12879,-1.2076,-1.29524,-1.44859,-1.41749,-1.13029,-0.50388
07/31/2018,164.53,166.62,164.39,165.87,1.67,+1.02%,23567200,0.20097,-0.44173,-2.2981,-1.77313,-1.41411,-2.05382,-2.01882,-0.22438,-52.82051,-80.21505,-82.62512,-82.62512,-83.81706,-83.81706,-83.81706,-44.51962,-0.89748,-2.4834,-2.85478,-2.85478,-3.07797,-3.07797,-3.07797,-3.14358,0.28037,0.28037,0.28037,0.28037,0.28037,0.28037,0.28037,1.26169,-0.14162,-0.59211,-1.1723,-1.25608,-1.37431,-1.7714,-1.7605,-1.64473,-0.93742,-0.14162,-0.67177,-1.16973,-1.24023,-1.3777,-1.69874,-1.70998,-1.59942,-0.96596
08/01/2018,165.7,166.24,164.495,165.76,-0.11,-0.07%,17942500,-0.10249,0.91352,0.26625,-1.60333,-1.07463,-2.05119,-1.02736,0.44859,17.48879,27.84314,-29.89247,-38.43248,-38.43248,-42.65611,-42.65611,-43.7931,-0.55215,-0.55215,-1.78995,-2.16397,-2.16397,-2.38874,-2.38874,-2.45482,0.79689,0.99348,0.99348,0.99348,0.99348,0.99348,0.99348,0.99348,0.04428,0.3057,0.09128,-0.34157,-0.43483,-0.94738,-0.972,-0.9901,-0.26704,0.04428,0.28485,0.03773,-0.33842,-0.41577,-0.8614,-0.90101,-0.95921,-0.28584
08/02/2018,164.96,167.21,164.94,166.97,1.21,+0.73%,18292100,-0.48263,-0.54862,0.46285,-0.18153,-2.04276,-2.08927,-1.08533,-1.12683,-46.70487,-48.87892,-30.19608,-61.72043,-66.38338,-68.68953,-68.68953,-69.31034,-0.76997,-0.99628,-0.99628,-2.22854,-2.60089,-2.82466,-2.82466,-2.89045,0.28268,0.34674,0.54245,0.54245,0.54245,0.54245,0.54245,0.54245,-0.32528,-0.36391,-0.20334,-0.34811,-0.6947,-1.1888,-1.30725,-1.44341,-0.75216,-0.32528,-0.36914,-0.21033,-0.39242,-0.70993,-1.12688,-1.24702,-1.39721,-0.75522
